0.000000000000000000e+00,5.000000000000000000e-01,5.580952380952380887e-01,0.000000000000000000e+00,3.580039525691699476e-01,0.000000000000000000e+00,5.000000000000000000e-01,7.623809523809523814e-01,0.000000000000000000e+00,4.324273504273504765e-01
0.000000000000000000e+00,5.000000000000000000e-01,5.514285714285713791e-01,0.000000000000000000e+00,3.552865612648221649e-01,0.000000000000000000e+00,5.000000000000000000e-01,6.261904761904762973e-01,0.000000000000000000e+00,3.848913043478260354e-01
0.000000000000000000e+00,5.000000000000000000e-01,5.914285714285713036e-01,0.000000000000000000e+00,3.715909090909091383e-01,0.000000000000000000e+00,5.000000000000000000e-01,5.100000000000000089e-01,0.000000000000000000e+00,3.375494071146245001e-01
0.000000000000000000e+00,5.000000000000000000e-01,5.376190476190476630e-01,0.000000000000000000e+00,3.495388669301712770e-01,0.000000000000000000e+00,5.000000000000000000e-01,7.209523809523809001e-01,0.000000000000000000e+00,4.188461538461537570e-01
0.000000000000000000e+00,5.000000000000000000e-01,6.328571428571428958e-01,0.000000000000000000e+00,3.873913043478260931e-01,0.000000000000000000e+00,5.000000000000000000e-01,5.166666666666666075e-01,0.000000000000000000e+00,3.405138339920948942e-01
0.000000000000000000e+00,5.000000000000000000e-01,5.304761904761903235e-01,0.000000000000000000e+00,3.465085638998682827e-01,0.000000000000000000e+00,5.000000000000000000e-01,5.304761904761905456e-01,0.000000000000000000e+00,3.465085638998682827e-01
0.000000000000000000e+00,5.000000000000000000e-01,5.985714285714285321e-01,0.000000000000000000e+00,3.743577075098814544e-01,0.000000000000000000e+00,5.000000000000000000e-01,5.100000000000000089e-01,0.000000000000000000e+00,3.375494071146245001e-01
0.000000000000000000e+00,5.000000000000000000e-01,6.942857142857142838e-01,0.000000000000000000e+00,4.096153846153846034e-01,0.000000000000000000e+00,5.000000000000000000e-01,6.128571428571429891e-01,0.000000000000000000e+00,3.798913043478260865e-01
0.000000000000000000e+00,5.000000000000000000e-01,7.076190476190475920e-01,0.000000000000000000e+00,4.142307692307691802e-01,0.000000000000000000e+00,5.000000000000000000e-01,6.876190476190476852e-01,0.000000000000000000e+00,4.073076923076922595e-01
0.000000000000000000e+00,5.000000000000000000e-01,4.766666666666666829e-01,0.000000000000000000e+00,3.227272727272727515e-01,0.000000000000000000e+00,5.000000000000000000e-01,5.447619047619047805e-01,0.000000000000000000e+00,3.525691699604743268e-01
0.000000000000000000e+00,5.000000000000000000e-01,6.195238095238095877e-01,0.000000000000000000e+00,3.823913043478260887e-01,0.000000000000000000e+00,5.000000000000000000e-01,6.195238095238095877e-01,0.000000000000000000e+00,3.823913043478260887e-01
