7.610734623066032611e+01,6.482508101734023853e+01,5.852946387526815641e+01,5.356916770444168208e+01,4.999386856984527583e+01,4.643518063848731714e+01,4.455714200191570029e+01,4.231830523720683601e+01,4.156813048245614794e+01,3.965019953367411176e+01,3.937011483886484342e+01,3.683475667498151296e+01,3.554209962643986387e+01,3.463104637928581298e+01,3.256665265990667990e+01,3.212420380334805259e+01
7.605956116111119059e+01,6.468504408663982019e+01,5.820480135584300996e+01,5.365250041744535991e+01,4.969776757198910389e+01,4.663357907692107318e+01,4.423100895109936914e+01,4.186980858391621041e+01,4.070068958333334308e+01,3.993875716231919171e+01,3.806693672839505638e+01,3.690995569523332875e+01,3.492294453421146017e+01,3.419610340882852739e+01,3.294737137368950641e+01,3.156729854776680710e+01
7.603655381197145857e+01,6.457156050745021503e+01,5.824631818689918106e+01,5.326170634920635649e+01,4.946750472299109447e+01,4.633524587625216640e+01,4.404836086421074981e+01,4.143944045594809467e+01,4.071800595238095610e+01,3.955712950362214286e+01,3.790773600071755567e+01,3.622622992180443191e+01,3.471810419915426849e+01,3.350488974653707430e+01,3.240860269796603177e+01,3.141896826952867272e+01
