4.106136898894831022e-01,6.330808080808081328e-01,6.380952380952381597e-01,6.493711799022505726e-01,6.256054714978863673e-01,4.213729927030610556e-01,6.993750000000000799e-01,7.849999999999999201e-01,6.525639185697995615e-01,6.985489141893317377e-01
1.693317351369964807e-01,6.282070707070707138e-01,6.345238095238096010e-01,6.561550608666187889e-01,6.243266742791914181e-01,3.722744549897953337e-01,6.872939560439560447e-01,7.126190476190475964e-01,6.738959891961658899e-01,6.868334454246431964e-01
3.549037572405099317e-01,6.270833333333333259e-01,6.330952380952380443e-01,6.237660860803927454e-01,6.230739689036229878e-01,4.636956512065566471e-01,6.964646464646465640e-01,6.990476190476190288e-01,6.922557776890523318e-01,6.894972450636066563e-01
3.142485826233696322e-01,6.493686868686868729e-01,6.535714285714284699e-01,6.644481573704088540e-01,6.447091733590588625e-01,-1.036014838175289797e-02,5.514285714285713791e-01,6.538095238095238404e-01,4.204329249663506518e-01,5.456509306106079871e-01
4.391020111659720837e-01,6.751602564102564541e-01,7.021428571428571797e-01,7.135373977765449016e-01,6.756439477927147497e-01,3.261486574725615539e-01,6.918181818181816656e-01,6.928571428571428381e-01,6.334792074279442797e-01,6.898841970461300210e-01
4.049436396495219581e-01,6.261616161616162524e-01,6.242857142857143327e-01,6.533536593960868055e-01,6.200031413300359784e-01,4.271347289936856528e-01,7.011616161616160969e-01,7.066666666666667762e-01,7.039552422140203936e-01,6.984078946882824601e-01
4.123903717859920270e-01,7.023504273504272977e-01,7.254761904761904967e-01,6.779016032455101870e-01,7.040504568605591151e-01,4.314181552173997763e-02,5.231818181818181923e-01,5.219047619047618713e-01,5.463233001689197232e-01,5.199171842650103237e-01
4.934891377330420381e-01,7.226190476190474943e-01,7.711904761904760930e-01,6.885218486602402432e-01,7.246931162552686656e-01,3.972262618218306285e-01,7.217948717948716730e-01,7.326190476190476142e-01,6.894929336152616495e-01,7.182792701251118350e-01
2.361568759935365747e-01,5.766666666666665497e-01,6.545238095238095077e-01,5.975799291951408021e-01,5.663935368399888315e-01,1.907853051088345686e-01,6.326190476190476364e-01,6.876190476190475742e-01,5.413597474600281290e-01,6.229982053387225216e-01
2.865215304991602929e-01,6.350000000000000089e-01,6.352380952380951573e-01,6.741464122497459188e-01,6.316668201154673756e-01,1.948937042140480025e-01,6.427525252525252419e-01,6.438095238095236095e-01,6.080121808913350190e-01,6.339703971489540901e-01
-6.439250001255794609e-02,4.850427350427350959e-01,5.119047619047618625e-01,4.279481064114135092e-01,4.779895862867246104e-01,3.607707319422089332e-01,6.793803418803419092e-01,7.026190476190475875e-01,6.703878848699350579e-01,6.770186690703932086e-01
5.977610842393696888e-01,7.904304029304030088e-01,8.054761904761905678e-01,7.842569269355322836e-01,7.897473019183546272e-01,3.807005223209481426e-01,6.168269230769232170e-01,6.388095238095237161e-01,6.389447210290075674e-01,6.084747072777101362e-01
1.551111182223945950e-01,5.276515151515152047e-01,5.464285714285713746e-01,5.885852735757071130e-01,5.187913906698735644e-01,1.952770600449043048e-01,5.599747474747475140e-01,5.802380952380952195e-01,5.984502983832746814e-01,5.457552693754229578e-01
9.180491726549462606e-02,5.209478021978022344e-01,5.816666666666666652e-01,5.115500058052864230e-01,5.156027688786309904e-01,-2.186242740287209704e-02,4.760101010101010499e-01,4.780952380952380731e-01,4.911537759909813117e-01,4.595991119723718543e-01
2.790305051610993958e-01,6.213369963369963500e-01,6.871428571428571663e-01,5.160555370434124489e-01,6.256327273846740145e-01,1.972603909890368601e-01,6.085164835164834640e-01,6.442857142857142394e-01,5.237644651863366807e-01,6.098768007216281983e-01
3.092607861420582083e-01,6.848824786324787528e-01,6.973809523809524347e-01,6.071859440295553911e-01,6.762044138588760855e-01,2.429530413740122463e-01,6.447802197802197099e-01,6.992857142857141772e-01,6.502176782273949573e-01,6.458329436805521073e-01
6.134289674829827010e-01,7.991452991452991927e-01,7.952380952380951884e-01,7.739571487353897883e-01,7.876811689180783782e-01,3.576055079626508371e-01,6.315170940170939939e-01,6.488095238095238360e-01,6.947000574349126989e-01,6.255153497825377551e-01
8.976059065046834706e-02,5.664215686274509665e-01,8.004761904761904523e-01,2.740310620376463224e-01,5.664127993539758155e-01,4.805498974707554938e-01,6.911858974358974228e-01,7.066666666666666652e-01,6.804238361198069462e-01,6.903676046176046022e-01
1.061400029708852999e-01,5.861904761904761507e-01,6.823809523809523103e-01,5.218901111455557240e-01,5.805930212569533344e-01,3.791848892229982004e-01,6.806818181818181657e-01,6.876190476190476852e-01,6.707475841292790397e-01,6.768310399087758000e-01
2.086299953284225794e-01,6.511675824175824356e-01,6.930952380952379865e-01,5.817952832792574469e-01,6.410009072623088500e-01,-1.030547885612310630e-02,5.854395604395603581e-01,6.338095238095238226e-01,4.917092664828840998e-01,5.806330441885633187e-01
5.180032487624151166e-02,4.887500000000000178e-01,7.073809523809524435e-01,3.878289476575733086e-01,4.660461760461760972e-01,2.050007844628215503e-02,5.190909090909090473e-01,5.178571428571429047e-01,5.242977389072593919e-01,5.135457797986402451e-01
5.332381574006291730e-02,5.372727272727273462e-01,5.371428571428571441e-01,5.065105297724596944e-01,5.257101901366606489e-01,3.349887493859631249e-01,6.666895604395602914e-01,7.030952380952381064e-01,5.761501104726391986e-01,6.646777970182057294e-01
1.001584515900360711e-01,5.368686868686869396e-01,5.564285714285713835e-01,4.724891209601170816e-01,5.308480387425399405e-01,3.755198103024184192e-02,5.591666666666665897e-01,6.842857142857143860e-01,2.846314097950272126e-01,5.508937188907989668e-01
2.128211365821806034e-01,6.280808080808080174e-01,6.304761904761904123e-01,6.479872373458077650e-01,6.232619590927909181e-01,2.509402959223302476e-01,6.278282828282827355e-01,6.280952380952380398e-01,6.917666402531360559e-01,6.215825666720471432e-01
3.213797534935736167e-01,6.764520202020201101e-01,6.838095238095237560e-01,6.209512301905923959e-01,6.724663212118791034e-01,4.433676498382381759e-01,7.377272727272727870e-01,7.361904761904762839e-01,7.268947516126729180e-01,7.334545491450862320e-01
1.108803224369174778e-01,5.948989898989898162e-01,5.959523809523810112e-01,5.743722415784880964e-01,5.928259597299844197e-01,3.161995265800664479e-01,6.145202020202019666e-01,6.300000000000001155e-01,6.208410606493228734e-01,6.061646610312138028e-01
2.994731211518870118e-01,6.526190476190475431e-01,7.269047619047619424e-01,6.818261110277908932e-01,6.543977111649524891e-01,6.051347879013924125e-01,7.245454545454543815e-01,7.254761904761904967e-01,7.524693161309852218e-01,7.219358822591088742e-01
1.395168414840241011e-01,5.471153846153845590e-01,5.999999999999999778e-01,5.026100554373283957e-01,5.423376192772744186e-01,3.057222752146986355e-01,7.068376068376067689e-01,7.180952380952380087e-01,7.132730376883864576e-01,7.016857053372734798e-01
1.065662802161183587e-01,6.187957875457875678e-01,6.485714285714285765e-01,5.531176970355887734e-01,6.128374677048722408e-01,2.296349424407027884e-01,6.158838383838384223e-01,6.245238095238094811e-01,6.155257193829959395e-01,6.093986143931209298e-01
3.720900738594241086e-01,6.485576923076923350e-01,6.835714285714284966e-01,5.957667658116984066e-01,6.496275259267586533e-01,3.516430618349278836e-01,6.618131868131869044e-01,7.221428571428571974e-01,6.662248905248614461e-01,6.677168909285013942e-01
