3.091425945837765754e-01,6.491666666666666696e-01,6.534632034632035236e-01,6.433888416913436936e-01,6.447417885484502120e-01,4.158345197934075754e-01,7.092647058823529083e-01,7.803030303030302761e-01,7.096973560136559112e-01,7.064953486846277109e-01
2.830098636512122789e-01,6.363888888888890039e-01,6.445887445887445999e-01,6.153301211001017679e-01,6.341314406417380978e-01,3.618777289699875999e-01,6.819902319902320098e-01,7.075757575757576356e-01,6.263220801308918562e-01,6.781345174315227542e-01
4.606665569312912156e-01,7.370726495726496186e-01,7.439393939393939004e-01,7.450116555097406890e-01,7.317957851668751568e-01,4.984902118530437076e-01,7.271212121212120572e-01,7.259740259740259383e-01,7.216513256272161225e-01,7.231158199161631384e-01
2.134606512804876899e-01,6.353030303030302584e-01,6.350649350649351099e-01,6.192251220173538018e-01,6.307949750478354378e-01,4.882996442615016308e-01,7.588636363636362958e-01,7.582251082251081353e-01,7.470738403678998107e-01,7.568575589170555284e-01
2.861620441055667263e-01,6.626526251526250189e-01,6.757575757575757791e-01,6.388189528288494845e-01,6.557431754490491427e-01,2.129032258064516014e-01,6.518181818181817411e-01,6.525974025974026205e-01,6.043384746991089518e-01,6.489648085570821623e-01
4.821076938572077530e-01,7.485714285714286653e-01,7.761904761904762085e-01,7.273520982926120482e-01,7.439042136024894836e-01,4.129526381643534028e-01,7.323717948717948234e-01,7.396103896103896069e-01,7.367526720151629238e-01,7.270648006920001905e-01
1.681129825142936574e-01,6.036011904761904301e-01,6.852813852813852691e-01,5.385670024527233757e-01,5.991465111912668284e-01,3.029472626772181654e-01,6.698511904761905722e-01,7.216450216450216448e-01,6.083165017704967870e-01,6.645389364528686560e-01
3.142203099209973649e-01,6.671969696969697328e-01,6.666666666666667407e-01,6.587616302717902439e-01,6.620497698484640869e-01,2.638866227562873812e-01,6.547727272727273951e-01,6.571428571428571397e-01,6.347437218486284838e-01,6.505765863387346082e-01
-2.090411811668207998e-02,5.188339438339437670e-01,5.396103896103896513e-01,4.774562737663806677e-01,5.100569696269817710e-01,5.200125763019680658e-01,7.617750305250305942e-01,7.809523809523809534e-01,7.476691947638196556e-01,7.645961006592935094e-01
4.874212712947635362e-01,7.267475579975579691e-01,7.452380952380953660e-01,7.314314639638370696e-01,7.262964018076960571e-01,4.968183114085225616e-01,7.427884615384614531e-01,7.623376623376623140e-01,7.231377489467888386e-01,7.437566242390358795e-01
2.360296947115346211e-01,5.744230769230769251e-01,5.935064935064935376e-01,5.891617488021634319e-01,5.707173113510934925e-01,2.163253258356344910e-01,6.372008547008547463e-01,6.439393939393939226e-01,6.367322647066082641e-01,6.320105134591607055e-01
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.217818048023474375e-01,5.735714285714285099e-01,6.205627705627705382e-01,5.779011572902851279e-01,5.664838639217442129e-01,2.526117609102566108e-01,6.297023809523809579e-01,6.623376623376622252e-01,6.280595709993154196e-01,6.259268254186626246e-01
4.283824300498796367e-01,7.036706349206348632e-01,7.162337662337662225e-01,6.756484042565308323e-01,6.999008245223417024e-01,2.717511766025717534e-01,6.419047619047617559e-01,6.571428571428571397e-01,6.231600385879978443e-01,6.274800794630694956e-01
6.171353487434694252e-01,7.637820512820513441e-01,7.714285714285714635e-01,7.703909349539540541e-01,7.630475375170490127e-01,5.172131885815162144e-01,7.557768620268621174e-01,7.623376623376623140e-01,7.295296231964377709e-01,7.486828662986351191e-01
2.447651506042673175e-01,5.926169590643274310e-01,7.945887445887446221e-01,5.063422267817507816e-01,5.953326012536537259e-01,4.216232519697372672e-01,6.637820512820512553e-01,6.748917748917748760e-01,6.805799212707228651e-01,6.623080616025505130e-01
2.600206696233612891e-01,6.199999999999998845e-01,6.751082251082249908e-01,5.398707178239641191e-01,6.087053775238358000e-01,4.453199906701109656e-01,7.141452991452991172e-01,7.168831168831168998e-01,7.107930102940743788e-01,7.100704264003496746e-01
3.202169384191935753e-01,6.655952380952381287e-01,6.937229437229437412e-01,6.684719786020354437e-01,6.557147949592186942e-01,3.502071013469781890e-01,6.678800366300366997e-01,7.032467532467532312e-01,6.356846708095246212e-01,6.697695246681047987e-01
1.479960022965330635e-01,5.905759803921568629e-01,7.257575757575758235e-01,4.854486476935571670e-01,5.707619543477927548e-01,3.481453983606064284e-02,5.359848484848483974e-01,5.352813852813852469e-01,5.534085396740300311e-01,5.321553686588010867e-01
1.796149353526402814e-01,5.809090909090908195e-01,5.798701298701297580e-01,5.968763500198903671e-01,5.759424371712700275e-01,2.371033738400594171e-01,5.864285714285714102e-01,6.207792207792207639e-01,5.927038362100839342e-01,5.803516018162115930e-01
8.112636513236040625e-02,5.270299145299144339e-01,5.389610389610389740e-01,5.527814066756665534e-01,5.194051015547679340e-01,1.840284757873122401e-01,6.120098039215685626e-01,6.798701298701297357e-01,5.633504714231052368e-01,5.984065561959298618e-01
4.409250176635211571e-01,7.293376068376068444e-01,7.357142857142856540e-01,7.384139563817196938e-01,7.284357617126494544e-01,5.063636363636364601e-01,7.572727272727273196e-01,7.577922077922079058e-01,7.961759882653283160e-01,7.548576302924128179e-01
7.852298466673414412e-02,5.796212121212120927e-01,5.852813852813851803e-01,5.431447778933340409e-01,5.761428868614222321e-01,2.017890671858596219e-01,6.082264957264956751e-01,6.127705627705627434e-01,5.999682780485453559e-01,6.038423362656099025e-01
4.359636861629737625e-01,7.260416666666665853e-01,7.584415584415584721e-01,6.896176594067670029e-01,7.168770037576064347e-01,5.414378929219727521e-01,7.890151515151514472e-01,7.898268398268398771e-01,7.743895074996153260e-01,7.877729692123283112e-01
4.145540613881688874e-02,5.080952380952380443e-01,5.530303030303029832e-01,4.761436795061470550e-01,5.070497036697225735e-01,2.469892520768862398e-01,6.105006105006104411e-01,6.303030303030302539e-01,5.938509347863427656e-01,6.006874319012964758e-01
1.306568346506679079e-01,5.680250305250305054e-01,5.885281385281384559e-01,5.595067027590332476e-01,5.650856610267207536e-01,1.459609256090586560e-01,5.669444444444444731e-01,5.705627705627704938e-01,5.459059574506350820e-01,5.642342252204952668e-01
5.623143492559680157e-01,7.846993284493285481e-01,7.948051948051946258e-01,7.764390763276305396e-01,7.823751354716688144e-01,5.135388316528657349e-01,7.625595238095237427e-01,7.900432900432901029e-01,7.303980026793993607e-01,7.591682768873139198e-01
