3.454937305982521689e-01,6.679883503224464114e-01,6.844367015098721252e-01,6.213163562308919863e-01,6.550579003754245511e-01,1.561762356556670728e-01,5.567741935483871973e-01,7.679442508710800919e-01,3.232550088770459462e-01,5.353190659962799858e-01
3.850268507626046222e-01,6.896385479509048455e-01,6.984901277584204538e-01,6.780305478618794401e-01,6.889963151760241100e-01,3.325161236787520513e-01,6.531210407239818050e-01,7.080720092915213648e-01,5.987442965006956053e-01,6.521002012063588094e-01
4.635051663533706900e-01,7.195207220950928795e-01,7.513356562137050165e-01,6.711720112359220725e-01,7.159978226337810892e-01,3.527552609838692232e-01,6.776731601731601495e-01,6.745644599303135536e-01,6.638123557248977180e-01,6.696069614581980911e-01
2.130757450771036399e-01,6.034886623673809680e-01,6.217189314750288798e-01,5.413899613724149074e-01,5.820503027122485573e-01,0.000000000000000000e+00,5.000000000000000000e-01,7.081300813008128969e-01,0.000000000000000000e+00,4.145472837022132206e-01
4.764410788041951728e-01,7.253186274509804132e-01,7.609175377468060386e-01,6.982685123537755167e-01,7.318313407323229214e-01,4.309546445652799873e-01,7.145084301663249260e-01,7.178861788617885153e-01,7.084280786788862416e-01,7.134307395758255899e-01
4.150270766914497256e-01,7.071103896103895226e-01,7.080720092915213648e-01,7.020215084538581340e-01,7.056220209973826929e-01,5.262937811718566561e-01,7.616501976284585362e-01,7.655632984901277194e-01,7.576376373622870641e-01,7.620068646007049917e-01
3.035870136769464045e-02,5.128897058823529420e-01,6.077235772357723054e-01,1.078068420357683743e-01,4.036965881081218122e-01,2.963115275191874343e-01,6.482142857142856318e-01,6.482578397212543919e-01,6.401470690162265331e-01,6.444548820408456669e-01
7.572078780726136937e-01,8.681349206349207037e-01,8.947154471544715992e-01,8.618342947570099000e-01,8.778159135309568928e-01,4.606924585965545549e-01,7.288480392156863052e-01,7.390243902439024293e-01,7.221687920308716979e-01,7.284877681434807073e-01
0.000000000000000000e+00,5.000000000000000000e-01,6.842044134727061078e-01,0.000000000000000000e+00,4.062298428250663562e-01,0.000000000000000000e+00,5.000000000000000000e-01,6.938443670150986620e-01,0.000000000000000000e+00,4.096177062374245503e-01
2.791398868037712200e-01,6.399242424242423954e-01,6.390243902439023405e-01,6.305603718176040484e-01,6.349610282472680778e-01,2.885690783217093047e-01,6.413865196588309781e-01,6.530778164924506690e-01,6.148223454421192224e-01,6.346404024757978934e-01
9.050479093312914503e-02,5.391911764705882293e-01,6.197444831591172321e-01,3.317848723743900274e-01,4.742775333920116188e-01,2.539597612724792119e-01,6.120509049773755761e-01,6.867015098722415445e-01,4.844863527315430574e-01,5.843859226402315921e-01
4.317493137415304716e-01,7.033806561085972353e-01,7.461672473867595468e-01,6.700287201982136898e-01,7.083360881903302264e-01,2.864214313929335232e-01,6.314728506787330442e-01,6.865853658536584803e-01,5.648937140086954800e-01,6.245421924676483050e-01
